TimeStamp,Study(1)/NonStudy(2),Specification,Table(T)/Hand(H),Path,PackageName,Light Intensity,RAW Accelerometer X,RAW Accelerometer Y,RAW Accelerometer Z,Displacement(ACC),RAW Gyroscope X,RAW Gyroscope Y,RAW Gyroscope Z,Displacement(Gyro),RAW Gravity X,RAW Gravity Y,RAW Gravity Z,Displacement(Grav),RAW Rotation Vector X,RAW Rotation Vector Y,RAW Rotation Vector Z,Displacement(RotVec),RAW Game Rotation Vector X,RAW Game Rotation Vector Y,RAW Game Rotation Vector Z,Displacement(GameRotVec),RAW Linear Acceleration X,RAW Linear Acceleration Y,RAW Linear Acceleration Z,Displacement(LinAcc),Battery Temperature,Total Memory,Free Memory,Memory Used,Others
2018-02-15-15.46.32.,2,2E,H,Undefined,null,154,1.9919739,3.083725,9.155426,9.864032904,0.01889038,0.011016846,8.85E-04,2.19E-02,1.94817,3.0369911,9.118755,9.806649481,0.1819162,0.0440787,0.71034575,0.734593439,0.16165048,0.094562046,0.8752894,0.895100213,0.034065485,0.020865202,-0.07939625,0.088879573,35.7,882,253,629,26
2018-02-15-15.46.33.,2,2E,H,Undefined,null,154,2.0685883,3.0262756,9.25119,9.95097573,0.011428833,-0.009231567,0.001937866,1.48E-02,1.9320228,3.0256894,9.125945,9.806649815,0.18090877,0.044478152,0.71117014,0.735166143,0.16057388,0.09445801,0.87561154,0.895210509,0.088765144,-0.101747036,0.10484314,0.170949683,35.7,882,252,630,27
2018-02-15-15.46.34.,2,2E,H,Undefined,null,154,2.8921967,2.5474243,9.500198,10.25221607,-0.15261841,-0.16795349,0.05307007,2.33E-01,1.9152136,3.06205,9.117356,9.806649467,0.18155172,0.04672428,0.71200794,0.73627406,0.16053608,0.09681093,0.8761156,0.895947953,0.95184827,-0.5548115,0.2631874,1.132739395,35.7,882,253,629,28
2018-02-15-15.46.35.,2,2E,H,Undefined,null,151,1.8770599,3.10289,9.25119,9.936588783,0.0050354,-0.010299683,-0.006576538,1.32E-02,1.8558263,3.123353,9.10884,9.806650364,0.18169884,0.050635505,0.70986915,0.734501622,0.15935226,0.10092216,0.87551814,0.895606185,-0.0198946,-0.03827715,0.053714752,0.068892742,35.7,882,252,630,29
2018-02-15-15.46.36.,2,2E,H,Undefined,null,151,1.7812805,3.1986542,9.366119,10.0562684,-0.002426148,-0.01348877,-0.001251221,1.38E-02,1.9044929,3.0871806,9.111126,9.806650511,0.18213622,0.047835913,0.71105367,0.735567263,0.16071917,0.09813882,0.8756856,0.895704834,-0.0524776,0.013411522,-0.03719902,0.065707949,35.7,882,252,630,30
2018-02-15-15.46.37.,2,2E,H,Undefined,null,151,1.8770599,3.217804,9.097961,9.831099166,0.0796051,-0.056106567,-0.07688904,1.24E-01,1.9028335,3.0498025,9.124051,9.806649645,0.18052265,0.047057636,0.7134808,0.737467084,0.15955433,0.09667089,0.87669736,0.896326451,-0.19247186,-0.24820185,0.66025925,0.731157885,35.7,882,253,629,31
2018-02-15-15.46.38.,2,2E,H,Undefined,null,149,1.8962097,3.1411896,9.34697,10.04134112,-0.003479004,3.51E-04,-1.83E-04,3.50E-03,1.8805866,3.0921357,9.11441,9.806649723,0.18148991,0.0488087,0.7106886,0.735118469,0.15968215,0.09910849,0.87609786,0.896029208,0.027372599,-0.014842272,0.028784752,0.042404176,35.7,882,255,627,32
2018-02-15-15.46.39.,2,2E,H,Undefined,null,149,1.1492157,3.581726,8.772354,9.544823339,0.01889038,0.002487183,-0.038528442,4.30E-02,1.9171705,3.0724392,9.113449,9.806649685,0.18207829,0.046806987,0.7110304,0.735464226,0.16085319,0.09731214,0.87618005,0.896122135,-0.05132687,0.03923583,-0.044906616,0.078679744,35.7,882,255,627,33
2018-02-15-15.46.40.,2,2E,H,Undefined,null,151,1.9153595,3.1220398,9.174576,9.878693198,0.007171631,-0.002838135,-0.001251221,7.81E-03,1.820757,3.1138508,9.119164,9.806649526,0.18000028,0.051496673,0.7099637,0.734234611,0.15733166,0.10148278,0.87633115,0.896107298,0.0478729,-6.78E-04,-0.12102032,0.130146811,35.7,882,253,629,34
2018-02-15-15.46.41.,2,2E,H,Undefined,null,151,1.3982086,3.4667969,9.615112,10.31620312,0.11795044,0.08557129,-0.038528442,1.51E-01,1.8670983,3.0678742,9.125376,9.806650565,0.17997734,0.048409604,0.71124035,0.735253812,0.15832476,0.098329075,0.87669367,0.896285182,-0.65459585,0.36472344,0.7906914,1.089363027,35.7,882,254,628,35
2018-02-15-15.46.42.,2,2E,H,Undefined,null,148,1.8004456,3.1986542,9.270355,9.970580468,0.009292603,-0.014556885,-0.003387451,1.76E-02,1.7962978,3.107582,9.126151,9.806649976,0.1787837,0.052203223,0.71038723,0.734396898,0.15597937,0.10181468,0.8766844,0.896254054,-0.042079806,0.005939245,0.08332634,0.093537499,35.7,882,253,629,36
2018-02-15-15.46.43.,2,2E,H,Undefined,null,148,2.106903,2.968811,9.423584,10.10231728,0.01675415,0.02911377,0.028579712,4.41E-02,1.7751766,3.1196017,9.1261835,9.806650397,0.1783711,0.053646132,0.71126866,0.735253197,0.15523466,0.10293859,0.87689257,0.896456765,0.22992253,-0.09929323,0.24451542,0.350016151,35.7,882,250,632,37
2018-02-15-15.46.44.,2,2E,H,Undefined,null,146,2.087738,2.5665894,9.538498,10.09598807,-0.087646484,0.06427002,0.105270386,1.51E-01,1.7450855,3.155579,9.119616,9.806650713,0.17855899,0.05608661,0.71115243,0.735368479,0.15480307,0.10519046,0.8763478,0.896110758,-0.29476142,0.03707409,-0.092217445,0.31106726,35.7,882,254,628,38
2018-02-15-15.46.46.,2,2E,H,Undefined,null,148,1.5514374,3.2752686,9.136276,9.828829104,-0.06846619,-0.053970337,0.015792847,8.86E-02,1.7786462,3.1215181,9.124852,9.806649865,0.17842901,0.05408424,0.71309555,0.737066673,0.15551518,0.10284476,0.87656224,0.896171511,-0.4069276,0.1647253,-0.46924782,0.642586969,35.7,882,254,628,39
2018-02-15-15.46.47.,2,2E,H,Undefined,null,146,1.7812805,3.1603394,9.289505,9.972743278,-2.90E-04,-0.006042481,0.007278442,9.46E-03,1.71683,3.1459448,9.128303,9.806650274,0.17712462,0.056682963,0.71116126,0.735075797,0.15312326,0.105543144,0.87701315,0.896514447,0.001247883,0.00707674,0.04794407,0.048479597,35.7,882,253,629,40
2018-02-15-15.46.48.,2,2E,H,Undefined,null,140,2.47081,2.7964325,9.442734,10.15333257,-0.18563843,-0.21269226,0.046691895,2.86E-01,1.5172992,3.1519294,9.161525,9.806650607,0.16923746,0.06519916,0.7165845,0.739179,0.14352262,0.1108761,0.8792712,0.89778065,0.5496019,-0.5137112,-0.4383707,0.870706791,35.7,882,254,628,41
2018-02-15-15.46.49.,2,2E,H,Undefined,null,133,1.4173737,3.1220398,9.34697,9.955999643,0.015686035,0.018463135,0.003005981,2.44E-02,1.4040127,3.1358256,9.185082,9.80665005,0.16422501,0.06871168,0.71760744,0.739358903,0.13774626,0.1127702,0.8800729,0.897897243,-0.0263201,-0.021308422,0.10428524,0.109645829,35.7,882,253,629,42
2018-02-15-15.46.50.,2,2E,H,Undefined,null,130,1.3982086,3.2944183,9.595963,10.24161536,-0.09190369,-0.028411865,0.018981934,9.81E-02,1.3970871,3.2094214,9.160685,9.80665018,0.16690435,0.07126008,0.7150285,0.737699679,0.13910677,0.116551995,0.8799371,0.898456655,-0.015378714,0.06624198,0.078092575,0.103551702,35.7,882,252,630,43
2018-02-15-15.46.51.,2,2E,H,Undefined,null,130,1.4556732,3.2369537,9.289505,9.944433461,0.0050354,0.006744385,-0.004440308,9.52E-03,1.4002517,3.1964545,9.164735,9.806650489,0.16640489,0.07097885,0.71643287,0.738921269,0.13890816,0.11590128,0.88014627,0.898546627,0.016833782,-0.02302289,-0.021601677,0.035777956,35.7,882,250,632,44
2018-02-15-15.46.52.,2,2E,H,Undefined,null,130,1.3024445,3.2752686,9.289505,9.935725903,0.017822266,0.002487183,-0.006576538,1.92E-02,1.386165,3.1964078,9.166892,9.806650048,0.16575444,0.071722016,0.71748346,0.739865594,0.13827108,0.11618817,0.88010037,0.898440451,-0.06541693,0.013566494,0.028575897,0.072663652,35.7,882,249,633,45
2018-02-15-15.46.53.,2,2E,H,Undefined,null,130,1.5322876,3.3710327,9.92157,10.59005751,-0.20056152,-0.35224915,-0.09605408,4.17E-01,1.4164532,3.1880958,9.165156,9.806649734,0.16634484,0.07096812,0.7199959,0.74236189,0.139159,0.115506925,0.8813171,0.899681559,0.611611,-0.17162895,0.52234745,0.822418002,35.7,882,250,632,46
2018-02-15-15.46.54.,2,2E,H,Undefined,null,130,1.3790588,3.2561188,9.289505,9.939769412,0.011428833,0.016342163,0.008331299,2.16E-02,1.3785784,3.2240388,9.158356,9.806650254,0.16657388,0.07284881,0.71649957,0.739205953,0.13858387,0.117678896,0.87992454,0.898510438,-0.055259466,0.029592514,-0.02302742,0.066780143,35.7,882,250,632,47
2018-02-15-15.46.55.,2,2E,H,Undefined,null,130,1.3215942,3.2561188,9.212891,9.86033881,7.78E-04,0.006744385,0.006210327,9.20E-03,1.4006461,3.2000828,9.163408,9.80665007,0.1663097,0.07167497,0.7187137,0.741178521,0.13897583,0.11611174,0.88026446,0.898700026,-0.15596354,0.049869537,-0.07784557,0.181305072,35.7,882,251,631,48
2018-02-15-15.46.56.,2,2E,H,Undefined,null,130,0.93852234,3.351883,8.753204,9.419900429,0.18826294,0.20915222,-0.047058105,2.85E-01,1.4121666,3.200981,9.161326,9.80665019,0.16680305,0.07126792,0.7185241,0.741066297,0.13953851,0.1158938,0.8802174,0.898712991,-0.39986897,0.101024866,-0.4551077,0.614185831,35.7,882,250,632,49
2018-02-15-15.46.57.,2,2E,H,Undefined,null,128,1.474823,3.2752686,9.174576,9.852681466,-0.005615234,0.008880615,0.006210327,1.22E-02,1.3975662,3.2344754,9.151795,9.806649485,0.16747768,0.07307198,0.7183438,0.741219335,0.13958219,0.11791988,0.8803243,0.89908796,0.053914547,-0.013229132,-0.13007355,0.141424597,35.7,882,250,632,50
2018-02-15-15.46.58.,2,2E,H,Undefined,null,128,2.7772675,2.4516602,9.94072,10.60857043,-0.2975006,-0.636673,-0.12269592,7.13E-01,1.3094985,3.2322967,9.16558,9.80665004,0.1634978,0.077161804,0.72302544,0.745286027,0.13491179,0.120350674,0.88239324,0.900723768,1.3923626,-1.0356538,0.553689,1.821489476,35.7,882,246,636,51
2018-02-15-15.46.59.,2,2E,H,Undefined,null,128,1.2258301,3.351883,9.136276,9.808634881,0.21595764,0.40196228,0.09036255,4.65E-01,1.343305,3.2570508,9.151915,9.806650621,0.16618495,0.0759262,0.71866035,0.741522032,0.1375566,0.12025144,0.8804248,0.899182993,-0.4465376,0.63378763,0.7688751,1.091902701,35.7,882,248,634,52
2018-02-15-15.47.00.,2,2E,H,Undefined,null,128,1.3790588,2.9496613,8.67659,9.267444037,0.11369324,0.26028442,0.14363098,3.18E-01,1.3075529,3.270206,9.152401,9.806650087,0.1653902,0.07748227,0.7178297,0.740700276,0.136214,0.12166826,0.8803792,0.899124549,0.051679015,-0.3701322,-0.61459255,0.719300055,35.7,882,250,632,53
2018-02-15-15.47.01.,2,2E,H,Undefined,null,128,1.7238312,3.2944183,10.055649,10.72104765,-0.10041809,-0.20310974,-0.10884094,2.51E-01,1.410335,3.188732,9.165878,9.806649585,0.16587047,0.07181395,0.7224546,0.744722032,0.13869238,0.115908064,0.8820655,0.900394248,1.0780445,-0.40090442,0.46763706,1.241607312,35.7,882,249,633,54
2018-02-15-15.47.02.,2,2E,H,Undefined,null,128,1.3790588,3.217804,9.423584,10.05286035,0.0050354,0.016342163,0.020050049,2.64E-02,1.3203722,3.2435493,9.160044,9.80665085,0.16463295,0.076575235,0.7203021,0.742834362,0.1361269,0.120155066,0.8807006,0.89922262,0.00245285,-0.06980133,0.15827274,0.172998562,35.7,882,250,632,55
2018-02-15-15.47.03.,2,2E,H,Undefined,null,128,1.3790588,3.351883,9.078812,9.775569045,-0.00881958,-0.009231567,0.018981934,2.29E-02,1.3523856,3.2660825,9.147357,9.806649876,0.16681193,0.076081306,0.7190763,0.742081741,0.13822421,0.12045185,0.8802433,0.899134499,0.011443734,0.04902053,-0.17155552,0.178788333,35.7,882,249,633,56
2018-02-15-15.47.04.,2,2E,H,Undefined,null,128,1.6855164,3.0645752,8.925583,9.586376718,0.20637512,-0.03479004,-0.07475281,2.22E-01,1.3645008,3.1649673,9.181041,9.806650513,0.16320105,0.07254394,0.7229544,0.744688036,0.13620777,0.11551905,0.8814917,0.899402482,-0.032516003,-0.35669088,0.5717907,0.674707551,35.7,882,249,633,57
2018-02-15-15.47.05.,2,2E,H,Undefined,null,126,1.0343018,3.581726,9.25119,9.974119398,0.11050415,0.062149048,-0.003387451,1.27E-01,1.3379005,3.2601323,9.151609,9.806650175,0.1657961,0.07687298,0.72122914,0.744022361,0.13726084,0.12065348,0.88084185,0.899600003,-0.03636515,-0.014592409,0.19221592,0.196169117,35.7,882,245,637,58
2018-02-15-15.47.06.,2,2E,H,Undefined,null,128,1.1492157,3.6008759,8.753204,9.534441999,-0.00668335,3.51E-04,0.003005981,7.34E-03,1.3588976,3.2503703,9.151988,9.806650505,0.1663031,0.07564243,0.72076035,0.743554961,0.13802929,0.11969299,0.8807809,0.899529594,0.07738328,-0.02148676,0.026062012,0.084433887,35.7,882,250,632,59
2018-02-15-15.47.07.,2,2E,H,Undefined,null,128,1.3407593,3.2561188,9.327805,9.970350609,-2.90E-04,0.013137817,-0.007644653,1.52E-02,1.3585433,3.2593403,9.1488495,9.806650104,0.16657466,0.0761011,0.72109735,0.743989169,0.13816234,0.12020675,0.8809573,0.899791231,0.02264285,-0.044060946,-0.012293816,0.051041194,35.7,882,248,634,60
2018-02-15-15.47.08.,2,2E,H,Undefined,null,128,1.3790588,3.2561188,9.385269,10.02932635,-0.023727417,-0.008163452,0.02218628,3.35E-02,1.3468808,3.2552137,9.152042,9.806649626,0.16612215,0.076020576,0.71983576,0.742656864,0.1376474,0.12012031,0.88054574,0.899297779,-0.099900484,0.01687026,-0.05578518,0.115657679,35.7,882,248,634,61
2018-02-15-15.47.09.,2,2E,H,Undefined,null,126,1.2641449,3.3327332,9.289505,9.949878193,0.0050354,-0.012420654,-0.005508423,1.45E-02,1.3235734,3.2792904,9.146846,9.80664998,0.16610841,0.07777297,0.7197544,0.742756377,0.13703156,0.12191389,0.8808106,0.899704373,-0.07774687,-0.011107922,0.054365158,0.095517182,35.7,882,248,634,62
2018-02-15-15.47.10.,2,2E,H,Undefined,null,127,1.4365234,3.3327332,9.002197,9.706197035,0.006103516,0.06852722,-1.83E-04,6.88E-02,1.2880201,3.3064473,9.142144,9.806650113,0.16580373,0.07993438,0.71911657,0.74229982,0.13584995,0.12419812,0.88130414,0.900320703,0.092182875,-0.019936085,-0.15281868,0.179579172,35.7,882,248,634,63
2018-02-15-15.47.11.,2,2E,H,Undefined,null,127,1.2449799,3.2944183,9.385269,10.02429255,-0.01626587,-0.011367798,-0.005508423,2.06E-02,1.2821478,3.2733777,9.154861,9.806650013,0.16444825,0.07866869,0.71857506,0.741338051,0.1348184,0.12270284,0.88143533,0.900089012,0.003747344,-0.040360212,-0.079286575,0.089046899,35.7,882,248,634,64
2018-02-15-15.47.12.,2,2E,H,Undefined,null,126,1.3407593,3.2944183,9.289505,9.947146856,0.012496948,0.006744385,-0.002319336,1.44E-02,1.3073937,3.2498405,9.159675,9.806650176,0.16460119,0.076765895,0.7182276,0.740835636,0.13546811,0.12097498,0.8814241,0.899941664,0.013728023,-0.042535543,0.049713135,0.066851528,35.7,882,249,633,65
2018-02-15-15.47.13.,2,2E,H,Undefined,null,127,1.3024445,3.2944183,9.193741,9.852635545,0.003967285,-0.002838135,-0.002319336,5.40E-03,1.2746705,3.2720091,9.156394,9.80664976,0.16411029,0.07887734,0.71860015,0.74130965,0.13441499,0.12282682,0.8815382,0.90014633,0.0284549,-0.02499938,-0.076171875,0.085069412,35.7,882,248,634,66
2018-02-15-15.47.14.,2,2E,H,Undefined,null,130,1.8387451,3.0071106,9.212891,9.86412988,-0.05142212,-0.033737183,0.060531616,8.63E-02,1.4376854,3.1120796,9.187949,9.806650069,0.16390602,0.068409,0.72496974,0.746408801,0.137475,0.11245264,0.885092,0.902736296,0.22792149,-0.109751225,-0.006531715,0.25305375,35.7,882,249,633,67
2018-02-15-15.47.15.,2,2E,H,Undefined,null,92,0.40222168,2.6623535,9.461884,9.837538171,-0.07060242,0.041900635,0.010467529,8.28E-02,0.13472928,2.6740177,9.434079,9.806649235,0.10144356,0.093300596,0.70632285,0.719644194,0.070749976,0.11828033,0.8745084,0.885302625,0.265917,-0.062081575,-0.17827415,0.326109867,35,882,249,633,68
2018-02-15-15.47.16.,2,2E,H,Undefined,null,84,0.21069336,2.5665894,9.385269,9.732165589,-0.004547119,-0.004974365,0.036026,3.67E-02,0.04482581,2.6013708,9.455223,9.806649855,0.09458775,0.09471505,0.71317524,0.72562849,0.0637808,0.11768514,0.87927747,0.889408035,0.12712543,0.017035484,-0.21755028,0.252545455,35,882,249,633,69
2018-02-15-15.47.18.,2,2E,H,Undefined,null,87,0.15322876,2.6623535,9.481033,9.848938621,0.006103516,-0.00390625,-0.007644653,1.05E-02,0.10437434,2.5997295,9.455205,9.806650247,0.0959058,0.09338521,0.7192767,0.731626743,0.0659158,0.11650677,0.8814062,0.891513101,0.06707835,-0.0945158,-0.07719326,0.139253513,35,882,248,634,70
2018-02-15-15.47.19.,2,2E,H,Undefined,null,87,0.07661438,2.6240387,9.538498,9.893148789,-0.001358032,0.014205933,0.001937866,1.44E-02,0.11570665,2.6060824,9.453324,9.8066502,0.096452065,0.09333607,0.72001916,0.732422155,0.06670631,0.11646841,0.88089883,0.891065301,-0.07841813,-0.00515914,0.039639473,0.088018791,35,882,250,632,71
2018-02-15-15.47.20.,2,2E,H,Undefined,null,92,0.09576416,2.087738,9.710876,9.933223717,-0.066329956,-0.018814087,-0.050247192,8.53E-02,0.1789999,2.0691733,9.584199,9.806650273,0.08039016,0.069851846,0.7144279,0.722322007,0.058164433,0.089211866,0.8766245,0.883069857,-0.084758356,-0.056485653,0.04515171,0.111414922,35,882,250,632,72
2018-02-15-15.47.21.,2,2E,H,Undefined,null,92,0.0574646,2.3175812,9.557648,9.834791309,0.045516968,-0.04118347,0.070114136,9.32E-02,0.16793348,2.2729049,9.538138,9.806649522,0.08673899,0.07852786,0.7189738,0.728432291,0.0623006,0.09903995,0.8773209,0.885088831,-0.1310705,0.005876541,-0.06295109,0.145522677,35,882,250,632,73
2018-02-15-15.47.22.,2,2E,H,Undefined,null,95,0.3830719,2.3175812,9.672577,9.953726564,-0.03970337,-0.024139404,-0.03427124,5.77E-02,0.26621234,2.3518221,9.516746,9.806650327,0.093214266,0.07805196,0.71878576,0.728995183,0.068663664,0.100331,0.87697816,0.885365293,0.11482817,-0.052186966,0.04489708,0.133883292,35,882,250,632,74
2018-02-15-15.47.23.,2,2E,H,Undefined,null,92,0.24899292,2.3175812,9.576813,9.85639525,0.006103516,3.51E-04,-0.001251221,6.24E-03,0.23258094,2.341496,9.520172,9.806649393,0.0920416,0.07832386,0.7148981,0.725041776,0.06707985,0.10053147,0.8761443,0.884440567,0.052720755,-0.044110537,-0.025472641,0.073308069,35,882,250,632,75
2018-02-15-15.47.24.,2,2E,H,Undefined,null,92,0.24899292,2.3941956,9.615112,9.911838821,0.006103516,0.004623413,0.008331299,1.13E-02,0.24427712,2.3758006,9.511376,9.806649439,0.09381032,0.079084635,0.7139316,0.72439843,0.06824069,0.10197041,0.8769194,0.885461682,0.002594113,-0.002240181,0.001974106,0.003955367,35,882,250,632,76
2018-02-15-15.47.25.,2,2E,H,Undefined,null,95,0.28730774,2.3367462,9.557648,9.84335125,0.010360718,0.014205933,-0.01083374,2.07E-02,0.26457176,2.3284762,9.522531,9.806650615,0.092504375,0.07700007,0.71718687,0.727215977,0.06804337,0.09927824,0.8769875,0.885207967,0.020332426,-0.012883663,-0.032227516,0.040224484,35,882,249,633,77
2018-02-15-15.47.26.,2,2E,H,Undefined,null,94,0.13407898,2.4516602,9.615112,9.923658281,0.01461792,-0.008163452,0.005142212,1.75E-02,0.16890313,2.427933,9.499843,9.806651006,0.09322215,0.08338156,0.7111625,0.722076835,0.066282734,0.10606344,0.8758255,0.884710778,-0.036316007,-0.036017418,0.08882618,0.102499742,35,882,250,632,78
2018-02-15-15.47.27.,2,2E,H,Undefined,null,97,0.34477234,2.3367462,9.672577,9.956806546,-0.009872437,-0.009231567,-1.83E-04,1.35E-02,0.3214334,2.3286362,9.520741,9.806649539,0.09469941,0.074895255,0.7164647,0.726566545,0.07064483,0.09791111,0.87687826,0.885151264,-0.017819524,-0.03165579,0.08675766,0.09405592,35,882,250,632,79
2018-02-15-15.47.28.,2,2E,H,Undefined,null,95,0.30645752,2.4133606,9.634262,9.936660902,0.021011353,0.008880615,0.008331299,2.43E-02,0.26978347,2.4386802,9.494759,9.806650433,0.09737146,0.08013012,0.71076316,0.72186308,0.07078248,0.10436416,0.87724996,0.886267189,0.053383738,-0.06654143,0.07279205,0.112143961,35,882,250,632,80
2018-02-15-15.47.29.,2,2E,H,Undefined,null,102,0.34477234,2.5474243,9.595963,9.934321538,0.024215698,0.009948731,-0.017227173,3.13E-02,0.43216547,2.532946,9.464027,9.806650269,0.10575998,0.079270124,0.71942794,0.731468035,0.079211816,0.10580365,0.88209873,0.891945679,-0.014911413,0.009421587,0.06058407,0.063099493,35,882,252,630,81
2018-02-15-15.47.30.,2,2E,H,Undefined,null,97,-0.40222168,2.3941956,10.055649,10.34456532,-0.02798462,0.07598877,0.036026,8.86E-02,0.11394637,2.3589208,9.51803,9.806650101,0.08761009,0.08390471,0.7203498,0.730492548,0.06124587,0.104711376,0.8799962,0.888317984,-0.44067,-0.006985664,0.5018339,0.667889296,35,882,252,630,82
2018-02-15-15.47.31.,2,2E,H,Undefined,null,94,0,2.700653,9.557648,9.931876052,0.02633667,0.016342163,-0.019363403,3.65E-02,0.13289694,2.643745,9.442635,9.806651058,0.09702125,0.09563749,0.7300089,0.742612043,0.06767596,0.118235424,0.8834177,0.893860439,-0.057441548,-0.0810616,0.07098007,0.122101125,35,882,252,630,83
2018-02-15-15.47.32.,2,2E,H,Undefined,null,92,0.24899292,2.6623535,9.481033,9.850893887,0.008239746,-7.02E-04,-0.002319336,8.59E-03,0.19993462,2.658035,9.43744,9.806650685,0.10011825,0.0938128,0.7295965,0.742385047,0.071120024,0.11733051,0.88320285,0.893796275,0.047012195,0.015415907,-0.07213783,0.087473786,35,882,251,631,84
2018-02-15-15.47.33.,2,2E,H,Undefined,null,94,0.28730774,2.6432037,9.519348,9.883676334,0.011428833,0.004623413,0.005142212,1.34E-02,0.22676034,2.641996,9.441336,9.806650222,0.100508,0.09232542,0.73009646,0.742742676,0.07195172,0.11596893,0.8833635,0.893843899,0.05824323,-0.044803143,0.001226425,0.073492174,35,882,251,631,85
2018-02-15-15.47.34.,2,2E,H,Undefined,null,94,0.24899292,2.5091248,9.519348,9.847623626,-0.003479004,0.008880615,-0.017227173,1.97E-02,0.18802188,2.5141945,9.477017,9.806649654,0.09409238,0.08918078,0.73387533,0.74523794,0.06753801,0.11065806,0.88254154,0.892012421,0.05921015,-0.009466171,-0.027275085,0.065873975,35,882,251,631,86
2018-02-15-15.47.35.,2,2E,H,Undefined,null,92,0.09576416,2.4325104,9.634262,9.937066061,-0.009872437,0.002487183,-0.008712769,1.34E-02,0.12961139,2.4284077,9.500339,9.806651018,0.08918838,0.08761154,0.73243666,0.743030154,0.06335528,0.107779674,0.88119835,0.890022967,-0.0366257,-0.07599807,-0.027463913,0.088720996,35,882,251,631,87
2018-02-15-15.47.36.,2,2E,H,Undefined,null,92,0.13407898,2.3941956,9.595963,9.891039159,0.0050354,-0.002838135,8.85E-04,5.85E-03,0.12730055,2.4079106,9.505585,9.806650044,0.0886029,0.08660007,0.7300895,0.740527328,0.06270048,0.1068583,0.88116187,0.889829359,0.024826363,-0.053706646,0.008101463,0.059719225,35,882,251,631,88
2018-02-15-15.47.37.,2,2E,H,Undefined,null,96,0.26815796,2.489975,9.595963,9.917378186,0.010360718,-0.016693115,0.039230347,4.39E-02,0.23435521,2.4431038,9.494562,9.806650096,0.09429319,0.08379056,0.7267408,0.737607114,0.068036415,0.10622199,0.88262266,0.891591176,0.050934836,0.044986963,0.03880596,0.078256545,35,882,251,631,89
2018-02-15-15.47.38.,2,2E,H,Undefined,null,97,0.36392212,2.489975,9.538498,9.864854733,0.003967285,-0.00177002,-0.002319336,4.92E-03,0.35011342,2.441873,9.491315,9.806649967,0.09853463,0.07980311,0.7273768,0.738345867,0.07334164,0.1034341,0.88239765,0.891461285,-0.10436159,0.006331921,0.055083275,0.118176148,35,882,250,632,90
